article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,label,path
490113011,490113,Lola Denim Shorts,274,Shorts,Garment Lower body,1010016,Solid,72,Blue,2,Medium Dusty,2,Blue,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Short, 5-pocket shorts in washed, slightly stretchy cotton denim with worn details. High waist, a zip fly and button, and raw-edge hems.",shorts,shorts/0490113011.jpg
490113014,490113,Lola Denim Shorts,274,Shorts,Garment Lower body,1010016,Solid,72,Blue,7,Medium,2,Blue,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Short, 5-pocket shorts in washed, slightly stretchy cotton denim with worn details. High waist, a zip fly and button, and raw-edge hems.",shorts,shorts/0490113014.jpg
490113015,490113,Lola RW Denim Shorts,274,Shorts,Garment Lower body,1010016,Solid,71,Light Blue,3,Light,2,Blue,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Short, 5-pocket shorts in washed, slightly stretchy cotton denim with worn details. High waist, a zip fly and button, and raw-edge hems.",shorts,shorts/0490113015.jpg
490113016,490113,Lola Denim Shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Short, 5-pocket shorts in washed, slightly stretchy cotton denim with worn details. High waist, a zip fly and button, and raw-edge hems.",shorts,shorts/0490113016.jpg
490113017,490113,Lola RW Denim Shorts,274,Shorts,Garment Lower body,1010023,Denim,81,Light Turquoise,1,Dusty Light,7,Turquoise,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Short, 5-pocket shorts in washed, slightly stretchy cotton denim with worn details. High waist, a zip fly and button, and raw-edge hems.",shorts,shorts/0490113017.jpg
490113018,490113,Lola RW Denim Shorts,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Short, 5-pocket shorts in washed, slightly stretchy cotton denim with worn details. High waist, a zip fly and button, and raw-edge hems.",shorts,shorts/0490113018.jpg
490113019,490113,Lola RW Denim Shorts,274,Shorts,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Short, 5-pocket shorts in washed, slightly stretchy cotton denim with worn details. High waist, a zip fly and button, and raw-edge hems.",shorts,shorts/0490113019.jpg
490113020,490113,Lola RW Denim Shorts,274,Shorts,Garment Lower body,1010016,Solid,72,Blue,2,Medium Dusty,2,Blue,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Short, 5-pocket shorts in washed, slightly stretchy cotton denim with worn details. High waist, a zip fly and button, and raw-edge hems.",shorts,shorts/0490113020.jpg
490275003,490275,Brandy skirt,275,Skirt,Garment Lower body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Short jersey skirt with an elasticated waist and draping at one side. Unlined.,skirt,skirt/0490275003.jpg
491036012,491036,Canyan shorts C,274,Shorts,Garment Lower body,1010016,Solid,22,Yellow,5,Bright,8,Yellow,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,High-waisted shorts in woven fabric with a zip fly and hook-and-eye fastening. Side pockets and a fake pocket at the back.,shorts,shorts/0491036012.jpg
491046003,491046,Cloud scallop shorts,274,Shorts,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"Short, high-waisted shorts in woven fabric with a concealed zip in the side, side pockets and laser-cut scalloped hems.",shorts,shorts/0491046003.jpg
491168009,491168,Gem Dress,265,Dress,Garment Full body,1010016,Solid,42,Red,5,Bright,18,Red,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short, straight-cut dress in viscose jersey with a V-neck and seam down the front and back. Lined at the top.",dress,dress/0491168009.jpg
491350001,491350,Judy basic skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Pencil skirt in stretch cotton jersey with narrow elastication at the top. Unlined.,skirt,skirt/0491350001.jpg
492678004,492678,MILAD fleece jkt,262,Jacket,Garment Upper body,1010001,All over pattern,42,Red,5,Bright,18,Red,7812,Kids Girl Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,Soft fleece jacket designed to be worn as a thermal mid layer with a stand-up collar and zip down the front. Unlined.,jacket,jacket/0492678004.jpg
493398003,493398,Barton pleated midi skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,Calf-length pleated skirt in an airy weave with an elasticated waist. Lined.,skirt,skirt/0493398003.jpg
493741005,493741,Luke parka,262,Jacket,Garment Upper body,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,6512,Baby Boy Outdoor,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1007,Outdoor,"Padded parka with a soft finish, a pile-lined, detachable hood with a faux fur trim, and wind flap with a hook and loop fastener and zip down the front. Fake top pockets, patch front pockets with a flap and fastener, and knitted ribbing at the cuffs. Slightly longer at the back with a single back vent. Lined.",jacket,jacket/0493741005.jpg
493741007,493741,Luke parka,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,6512,Baby Boy Outdoor,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1007,Outdoor,"Padded parka with a soft finish, a pile-lined, detachable hood with a faux fur trim, and wind flap with a hook and loop fastener and zip down the front. Fake top pockets, patch front pockets with a flap and fastener, and knitted ribbing at the cuffs. Slightly longer at the back with a single back vent. Lined.",jacket,jacket/0493741007.jpg
493766002,493766,Leslie lace nursing dress,265,Dress,Garment Full body,1010021,Lace,73,Dark Blue,2,Medium Dusty,2,Blue,2035,Nursing,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Short-sleeved lace nursing dress. Wrapover front with a jersey inner top for easier nursing access. Jersey lining.,dress,dress/0493766002.jpg
493766003,493766,Leslie lace nursing dress,265,Dress,Garment Full body,1010021,Lace,31,Light Orange,1,Dusty Light,3,Orange,2035,Nursing,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Short-sleeved lace nursing dress. Wrapover front with a jersey inner top for easier nursing access. Jersey lining.,dress,dress/0493766003.jpg
493826001,493826,EDWARD,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Chelsea boots with elastic gores in the sides, a loop at the back, fabric linings and insoles, and rubber soles. Heel 4 cm.",shoe,shoe/0493826001.jpg
493826002,493826,EDWARD,87,Boots,Shoes,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Chelsea boots with elastic gores in the sides, a loop at the back, fabric linings and insoles, and rubber soles. Heel 4 cm.",shoe,shoe/0493826002.jpg
493826004,493826,EDWARD,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Chelsea boots with elastic gores in the sides, a loop at the back, fabric linings and insoles, and rubber soles. Heel 4 cm.",shoe,shoe/0493826004.jpg
493995001,493995,Manacor,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Ankle boots with a zip in the side, satin linings, imitation leather insoles and rubber soles. Covered heel approx. 6 cm.",shoe,shoe/0493995001.jpg
494088002,494088,Skule sneaker,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",shoe,shoe/0494088002.jpg
494088003,494088,Skule sneaker,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",shoe,shoe/0494088003.jpg
494088014,494088,Skule sneaker,94,Sneakers,Shoes,1010016,Solid,23,Dark Yellow,2,Medium Dusty,13,Brown,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",shoe,shoe/0494088014.jpg
494088017,494088,Skule sneaker,94,Sneakers,Shoes,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",shoe,shoe/0494088017.jpg
494088019,494088,Skule sneaker,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",shoe,shoe/0494088019.jpg
494088022,494088,Skule sneaker,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",shoe,shoe/0494088022.jpg
494088024,494088,Skule sneaker,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",shoe,shoe/0494088024.jpg
494088025,494088,Skule sneaker,94,Sneakers,Shoes,1010016,Solid,23,Dark Yellow,2,Medium Dusty,13,Brown,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers in imitation leather with lacing at the front, mesh linings and insoles and rubber soles.",shoe,shoe/0494088025.jpg
494344003,494344,FLORA PARKA,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7812,Kids Girl Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Padded parka in woven fabric with a soft, brushed finish. Detachable, pile-lined hood with a faux fur trim, zip down the front and a drawstring at the waist. Flap side pockets with a press-stud, inner ribbing at the cuffs and a single back vent. Partly lined in pile.",jacket,jacket/0494344003.jpg
494360001,494360,LINA cord jkt v9,262,Jacket,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,7812,Kids Girl Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,Cotton corduroy jacket with a pile collar and press-studs down the front and at the cuffs. Patch pockets with a flap and press-stud. Pile lining.,jacket,jacket/0494360001.jpg
494472001,494472,BB Timm parka,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,8852,Young Boy Outdoor,I,Children Sizes 134-170,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Padded parka with a detachable lined hood with a faux fur trim and a stand-up collar. Zip and wind flap with press-studs down the front, handwarmer pockets, flap front pockets, a zipped sleeve pocket and inner ribbing at the cuffs. Lined.",jacket,jacket/0494472001.jpg
494472004,494472,BB Timm parka,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8852,Young Boy Outdoor,I,Children Sizes 134-170,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Padded parka with a detachable lined hood with a faux fur trim and a stand-up collar. Zip and wind flap with press-studs down the front, handwarmer pockets, flap front pockets, a zipped sleeve pocket and inner ribbing at the cuffs. Lined.",jacket,jacket/0494472004.jpg
494472005,494472,BB Timm parka,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8852,Young Boy Outdoor,I,Children Sizes 134-170,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Padded parka with a detachable lined hood with a faux fur trim and a stand-up collar. Zip and wind flap with press-studs down the front, handwarmer pockets, flap front pockets, a zipped sleeve pocket and inner ribbing at the cuffs. Lined.",jacket,jacket/0494472005.jpg
494570007,494570,Thunder shorts,274,Shorts,Garment Lower body,1010001,All over pattern,19,Greenish Khaki,4,Dark,20,Khaki green,5687,Shorts,F,Menswear,3,Menswear,20,Contemporary Smart,1025,Shorts,"Knee-length shorts in a cotton weave with an elasticated drawstring waist, zip fly and button, side pockets and a welt back pocket.",shorts,shorts/0494570007.jpg
494608005,494608,NAOMI dress 2p,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Sleeveless dresses in patterned organic cotton jersey with a gathered seam at the waist and flared skirt.,dress,dress/0494608005.jpg
494608006,494608,NAOMI dress 2p,265,Dress,Garment Full body,1010017,Stripe,10,White,3,Light,9,White,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Sleeveless dresses in patterned organic cotton jersey with a gathered seam at the waist and flared skirt.,dress,dress/0494608006.jpg
494608007,494608,NAOMI dress 2p,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Sleeveless dresses in patterned organic cotton jersey with a gathered seam at the waist and flared skirt.,dress,dress/0494608007.jpg
494910002,494910,Napoli,265,Dress,Garment Full body,1010016,Solid,52,Pink,3,Light,4,Pink,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short satin dress with wide shoulder straps, a wide double flounce at the top and gentle flare to the hem. Lined.",dress,dress/0494910002.jpg
495161001,495161,Slash leggings,273,Leggings/Tights,Garment Lower body,1010018,Treatment,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Leggings in soft jersey with cut-out rips at the front and an elasticated waist.,pants,pants/0495161001.jpg
495360001,495360,Shower Rain Jacket,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,8812,Young Girl Outdoor,I,Children Sizes 134-170,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Rain coat in functional, waterproof fabric with sealed seams, a fleece-lined stand-up collar and press-studs down the front. Flap patch pockets, press-studs at the cuffs and a rounded hem. Slightly longer at the back. Unlined. The coat has a water-repellent coating without fluorocarbons.",jacket,jacket/0495360001.jpg
495616001,495616,Winston bomber,245,Cardigan,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Straight-cut cardigan in fine-knit long-staple cotton with a silver-plated zip down the front. Ribbing at the neckline, cuffs and hem.",jacket,jacket/0495616001.jpg
495616004,495616,Winston bomber,245,Cardigan,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Straight-cut cardigan in fine-knit long-staple cotton with a silver-plated zip down the front. Ribbing at the neckline, cuffs and hem.",jacket,jacket/0495616004.jpg
495616006,495616,Winston bomber,245,Cardigan,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Straight-cut cardigan in fine-knit long-staple cotton with a silver-plated zip down the front. Ribbing at the neckline, cuffs and hem.",jacket,jacket/0495616006.jpg
495616007,495616,Winston bomber,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Straight-cut cardigan in fine-knit long-staple cotton with a silver-plated zip down the front. Ribbing at the neckline, cuffs and hem.",jacket,jacket/0495616007.jpg
495628001,495628,Penny Peacoat,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8812,Young Girl Outdoor,I,Children Sizes 134-170,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Double-breasted reefer jacket in soft, felted fabric with notch lapels, gold-coloured metal buttons, side pockets and a tab with a button at the cuffs. Lined.",jacket,jacket/0495628001.jpg
495864001,495864,Sweetheart boot,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Soft ankle boots in imitation suede. Faux fur linings and insoles and rubber soles.,shoe,shoe/0495864001.jpg
495864003,495864,Sweetheart boot,87,Boots,Shoes,1010016,Solid,7,Grey,2,Medium Dusty,12,Grey,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Soft ankle boots in imitation suede. Faux fur linings and insoles and rubber soles.,shoe,shoe/0495864003.jpg
495884004,495884,Ulrik,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5283,Jacket Street,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Lightly padded parka in a cotton weave with a pile-lined drawstring hood, zip and wind flap with press-studs down the front, and inner ribbing at the cuffs. Flap front pockets with a press-stud, and concealed side pockets. Quilted lining.",jacket,jacket/0495884004.jpg
